,id,coord,name,population_density60,population_density25,population_density15,born_immunity_integrity,attained_immunity_debuff,healthy_eater,smoker,drinker,infected,quarantined,dead
8046,8047,"(115, 86)",C. Z,True,False,False,100,0,True,False,False,0,0,0
8047,8048,"(104, 81)",I. H,True,False,False,100,0,False,False,True,0,0,0
8048,8049,"(76, 104)",X. L,True,False,False,100,0,True,False,False,0,0,0
8049,8050,"(146, 42)",G. S,False,True,False,100,0,True,False,False,0,0,0
8050,8051,"(69, 149)",U. U,True,False,False,100,0,False,True,False,0,0,0
8051,8052,"(82, 96)",E. X,True,False,False,100,0,True,False,True,0,0,0
8052,8053,"(35, 59)",Z. L,False,True,False,100,0,False,False,True,0,0,0
8053,8054,"(122, 92)",L. T,True,False,False,93,0,True,False,False,0,0,0
8054,8055,"(105, 80)",O. Q,True,False,False,100,0,True,False,False,0,0,0
8055,8056,"(158, 132)",B. B,False,False,True,100,0,False,False,True,0,0,0
8056,8057,"(170, 96)",K. I,False,False,True,98,0,False,False,False,0,0,0
8057,8058,"(18, 102)",E. T,False,True,False,100,0,False,False,False,0,0,0
8058,8059,"(167, 101)",Z. M,False,True,False,100,0,True,False,True,0,0,0
8059,8060,"(139, 70)",H. U,True,False,False,100,0,True,False,False,0,0,0
8060,8061,"(49, 154)",Y. P,False,True,False,100,0,False,False,False,0,0,0
8061,8062,"(83, 118)",W. E,True,False,False,86,0,False,False,False,0,0,0
8062,8063,"(48, 56)",A. S,True,False,False,63,0,True,False,True,0,0,0
8063,8064,"(143, 80)",M. W,True,False,False,100,0,False,False,True,0,0,0
8064,8065,"(49, 69)",N. G,True,False,False,100,0,True,False,True,0,0,0
8065,8066,"(89, 98)",Y. K,True,False,False,100,0,True,False,False,0,0,0
8066,8067,"(74, 161)",W. U,False,True,False,100,0,False,False,False,0,0,0
8067,8068,"(12, 71)",M. H,False,False,True,100,0,False,False,False,0,0,0
8068,8069,"(64, 152)",Y. K,False,True,False,59,0,True,False,False,0,0,0
8069,8070,"(32, 73)",K. T,False,True,False,100,0,False,True,False,0,0,0
8070,8071,"(40, 139)",V. L,False,True,False,100,0,False,False,True,0,0,0
8071,8072,"(85, 100)",S. X,True,False,False,100,0,True,False,True,0,0,0
8072,8073,"(120, 68)",Z. S,True,False,False,90,0,False,False,False,0,0,0
8073,8074,"(76, 66)",M. D,True,False,False,100,0,False,False,False,0,0,0
8074,8075,"(49, 101)",F. T,True,False,False,100,0,False,False,True,0,0,0
8075,8076,"(125, 46)",X. T,True,False,False,93,0,False,False,True,0,0,0
8076,8077,"(153, 133)",R. L,False,True,False,100,0,False,False,False,0,0,0
8077,8078,"(25, 62)",G. Z,False,True,False,100,0,True,False,True,0,0,0
8078,8079,"(71, 82)",V. X,True,False,False,100,0,False,False,True,0,0,0
8079,8080,"(32, 136)",G. A,False,True,False,100,0,True,False,True,0,0,0
8080,8081,"(142, 106)",B. F,True,False,False,100,0,True,False,True,0,0,0
8081,8082,"(59, 104)",P. B,True,False,False,100,0,False,False,False,0,0,0
8082,8083,"(112, 71)",Y. E,True,False,False,100,0,False,False,True,0,0,0
8083,8084,"(104, 108)",V. F,True,False,False,97,0,False,False,True,0,0,0
8084,8085,"(130, 17)",O. K,False,False,True,100,0,False,True,False,0,0,0
8085,8086,"(44, 132)",O. M,False,True,False,61,0,False,False,True,0,0,0
8086,8087,"(108, 59)",I. W,True,False,False,87,0,False,False,True,0,0,0
8087,8088,"(110, 64)",U. F,True,False,False,100,0,False,False,True,0,0,0
8088,8089,"(113, 155)",G. U,False,True,False,100,0,True,False,True,0,0,0
8089,8090,"(92, 138)",M. F,True,False,False,100,0,True,False,True,0,0,0
8090,8091,"(64, 139)",M. J,True,False,False,100,0,False,False,False,0,0,0
8091,8092,"(157, 89)",F. Q,False,True,False,100,0,False,False,False,0,0,0
8092,8093,"(128, 39)",L. U,False,True,False,100,0,False,False,False,0,0,0
8093,8094,"(104, 126)",Z. N,True,False,False,100,0,False,False,False,0,0,0
8094,8095,"(148, 102)",S. I,True,False,False,100,0,True,False,False,0,0,0
8095,8096,"(128, 133)",L. P,True,False,False,100,0,False,False,True,0,0,0
8096,8097,"(85, 140)",B. R,True,False,False,87,0,True,False,True,0,0,0
8097,8098,"(118, 107)",Y. U,True,False,False,100,0,False,False,True,0,0,0
8098,8099,"(51, 106)",T. S,True,False,False,89,0,True,True,True,0,0,0
8099,8100,"(103, 52)",Q. M,True,False,False,100,0,True,False,True,0,0,0
8100,8101,"(52, 47)",B. C,True,False,False,85,0,True,False,True,0,0,0
8101,8102,"(158, 121)",D. G,False,True,False,100,0,False,False,True,0,0,0
8102,8103,"(153, 83)",P. Q,True,False,False,100,0,True,False,False,0,0,0
8103,8104,"(124, 135)",I. T,True,False,False,88,0,False,False,True,0,0,0
8104,8105,"(92, 35)",K. E,True,False,False,100,0,True,False,True,0,0,0
8105,8106,"(23, 77)",H. I,False,True,False,100,0,False,False,False,0,0,0
8106,8107,"(99, 87)",Y. B,True,False,False,100,0,False,False,False,0,0,0
8107,8108,"(48, 150)",G. O,False,True,False,100,0,False,False,False,0,0,0
8108,8109,"(147, 94)",A. A,True,False,False,100,0,False,False,False,0,0,0
8109,8110,"(98, 113)",M. J,True,False,False,100,0,False,True,False,0,0,0
8110,8111,"(63, 155)",I. D,False,True,False,100,0,False,False,False,0,0,0
8111,8112,"(91, 72)",H. H,True,False,False,100,0,False,False,True,0,0,0
8112,8113,"(123, 14)",E. H,False,False,True,100,0,True,False,True,0,0,0
8113,8114,"(147, 81)",J. R,True,False,False,100,0,False,False,False,0,0,0
8114,8115,"(26, 108)",C. E,False,True,False,89,0,True,True,True,0,0,0
8115,8116,"(145, 82)",D. U,True,False,False,100,0,False,False,True,0,0,0
8116,8117,"(97, 93)",Z. R,True,False,False,100,0,True,False,False,0,0,0
8117,8118,"(56, 104)",V. A,True,False,False,100,0,True,False,False,0,0,0
8118,8119,"(141, 44)",R. O,False,True,False,93,0,False,False,True,0,0,0
8119,8120,"(87, 122)",Q. T,True,False,False,100,0,False,False,True,0,0,0
8120,8121,"(151, 83)",O. S,True,False,False,100,0,False,False,False,0,0,0
8121,8122,"(86, 176)",H. L,False,False,True,100,0,False,False,False,0,0,0
8122,8123,"(96, 18)",I. Z,False,True,False,100,0,False,False,True,0,0,0
8123,8124,"(79, 53)",X. Y,True,False,False,100,0,True,False,False,0,0,0
8124,8125,"(55, 50)",V. B,True,False,False,100,0,False,True,False,0,0,0
8125,8126,"(113, 51)",W. F,True,False,False,89,0,False,False,True,0,0,0
8126,8127,"(99, 111)",F. D,True,False,False,100,0,False,False,True,0,0,0
8127,8128,"(106, 155)",E. A,False,True,False,100,0,False,False,True,0,0,0
8128,8129,"(140, 156)",U. S,False,False,True,100,0,False,False,False,0,0,0
8129,8130,"(31, 116)",L. P,False,True,False,100,0,False,True,False,0,0,0
8130,8131,"(124, 136)",Z. L,True,False,False,100,0,False,False,False,0,0,0
8131,8132,"(32, 89)",D. N,True,False,False,100,0,False,False,True,0,0,0
8132,8133,"(167, 102)",R. W,False,True,False,100,0,True,False,True,0,0,0
8133,8134,"(113, 143)",Q. Q,True,False,False,100,0,False,False,False,0,0,0
8134,8135,"(9, 106)",L. I,False,False,True,100,0,False,False,True,0,0,0
8135,8136,"(161, 95)",C. M,False,True,False,60,0,False,False,False,0,0,0
8136,8137,"(106, 106)",O. X,True,False,False,100,0,False,False,False,0,0,0
8137,8138,"(64, 15)",F. S,False,False,True,100,0,True,False,False,0,0,0
8138,8139,"(69, 37)",M. W,True,False,False,100,0,True,False,False,0,0,0
8139,8140,"(144, 68)",Z. W,True,False,False,100,0,False,False,True,0,0,0
8140,8141,"(71, 129)",N. I,True,False,False,100,0,True,False,True,0,0,0
8141,8142,"(9, 93)",S. Y,False,False,True,100,0,True,False,True,0,0,0
8142,8143,"(70, 109)",T. T,True,False,False,100,0,False,False,False,0,0,0
8143,8144,"(99, 48)",B. W,True,False,False,99,0,True,False,False,0,0,0
8144,8145,"(170, 84)",W. M,False,False,True,51,0,False,False,True,0,0,0
8145,8146,"(146, 82)",F. Y,True,False,False,100,0,True,False,True,0,0,0
8146,8147,"(104, 71)",V. Q,True,False,False,100,0,True,False,False,0,0,0
8147,8148,"(63, 102)",G. Y,True,False,False,99,0,False,False,True,0,0,0
8148,8149,"(119, 39)",O. I,True,False,False,100,0,False,False,True,0,0,0
8149,8150,"(110, 41)",E. V,True,False,False,100,0,False,False,False,0,0,0
8150,8151,"(49, 115)",O. E,True,False,False,52,0,False,True,True,0,0,0
8151,8152,"(44, 37)",T. B,False,True,False,100,0,False,True,True,0,0,0
8152,8153,"(157, 75)",Q. R,False,True,False,97,0,False,False,True,0,0,0
8153,8154,"(98, 169)",U. F,False,False,True,100,0,False,False,False,0,0,0
8154,8155,"(17, 82)",C. F,False,True,False,100,0,False,False,False,0,0,0
8155,8156,"(73, 11)",R. S,False,False,True,100,0,False,False,True,0,0,0
8156,8157,"(73, 57)",K. A,True,False,False,100,0,False,False,False,0,0,0
8157,8158,"(75, 157)",M. S,False,True,False,100,0,False,False,False,0,0,0
8158,8159,"(104, 20)",J. B,False,True,False,100,0,False,False,True,0,0,0
8159,8160,"(39, 99)",S. X,True,False,False,100,0,False,False,True,0,0,0
8160,8161,"(139, 45)",Q. Z,False,True,False,99,0,True,False,True,0,0,0
8161,8162,"(80, 77)",N. K,True,False,False,100,0,True,False,False,0,0,0
8162,8163,"(126, 129)",T. X,True,False,False,89,0,False,False,False,0,0,0
8163,8164,"(100, 25)",H. T,False,True,False,89,0,False,False,False,0,0,0
8164,8165,"(120, 137)",U. U,True,False,False,95,0,True,False,True,0,0,0
8165,8166,"(94, 53)",L. I,True,False,False,54,0,False,False,True,0,0,0
8166,8167,"(14, 93)",I. P,False,False,True,86,0,False,False,True,0,0,0
8167,8168,"(136, 100)",I. V,True,False,False,100,0,True,False,False,0,0,0
8168,8169,"(68, 106)",K. G,True,False,False,100,0,False,False,True,0,0,0
8169,8170,"(119, 47)",C. I,True,False,False,100,0,True,False,False,0,0,0
8170,8171,"(110, 114)",N. G,True,False,False,100,0,False,False,True,0,0,0
8171,8172,"(39, 30)",N. X,False,False,True,100,0,False,True,False,0,0,0
8172,8173,"(56, 31)",P. D,False,True,False,100,0,False,False,True,0,0,0
8173,8174,"(48, 141)",Q. P,False,True,False,91,0,False,False,False,0,0,0
8174,8175,"(12, 99)",O. E,False,False,True,100,0,False,False,False,0,0,0
8175,8176,"(92, 11)",H. M,False,False,True,100,0,False,False,True,0,0,0
8176,8177,"(66, 73)",B. L,True,False,False,100,0,False,False,False,0,0,0
8177,8178,"(112, 100)",S. G,True,False,False,100,0,False,False,True,0,0,0
8178,8179,"(55, 76)",H. C,True,False,False,88,0,False,False,False,0,0,0
8179,8180,"(38, 141)",P. A,False,True,False,100,0,False,False,False,0,0,0
8180,8181,"(48, 117)",R. O,True,False,False,100,0,False,False,False,0,0,0
8181,8182,"(62, 76)",Z. A,True,False,False,100,0,False,False,True,0,0,0
8182,8183,"(134, 69)",P. F,True,False,False,100,0,False,False,True,0,0,0
8183,8184,"(24, 114)",Z. O,False,True,False,100,0,False,False,True,0,0,0
8184,8185,"(76, 89)",L. C,True,False,False,100,0,True,False,False,0,0,0
8185,8186,"(78, 142)",U. K,True,False,False,100,0,False,False,False,0,0,0
8186,8187,"(168, 89)",W. M,False,True,False,100,0,True,False,False,0,0,0
8187,8188,"(128, 17)",E. M,False,False,True,100,0,True,False,True,0,0,0
8188,8189,"(107, 100)",G. H,True,False,False,100,0,False,False,False,0,0,0
8189,8190,"(144, 60)",S. B,True,False,False,94,0,False,True,True,0,0,0
8190,8191,"(160, 69)",I. L,False,True,False,100,0,False,True,False,0,0,0
8191,8192,"(118, 40)",C. O,True,False,False,100,0,False,False,False,0,0,0
8192,8193,"(46, 89)",O. E,True,False,False,100,0,False,False,False,0,0,0
8193,8194,"(112, 30)",O. R,False,True,False,100,0,False,False,True,0,0,0
8194,8195,"(156, 106)",B. G,False,True,False,100,0,False,False,True,0,0,0
8195,8196,"(31, 87)",B. G,True,False,False,100,0,False,False,False,0,0,0
8196,8197,"(55, 153)",T. E,False,True,False,100,0,False,False,False,0,0,0
8197,8198,"(108, 86)",S. N,True,False,False,100,0,True,True,True,0,0,0
8198,8199,"(42, 103)",G. S,True,False,False,100,0,True,False,False,0,0,0
8199,8200,"(100, 155)",C. S,False,True,False,100,0,True,True,True,0,0,0
8200,8201,"(125, 38)",Q. M,False,True,False,100,0,False,False,True,0,0,0
8201,8202,"(156, 114)",S. U,False,True,False,100,0,False,False,True,0,0,0
8202,8203,"(58, 92)",A. T,True,False,False,100,0,False,True,False,0,0,0
8203,8204,"(84, 150)",T. J,True,False,False,100,0,False,True,True,0,0,0
8204,8205,"(122, 63)",O. X,True,False,False,100,0,False,False,True,0,0,0
8205,8206,"(131, 89)",M. R,True,False,False,100,0,False,False,False,0,0,0
8206,8207,"(115, 60)",P. T,True,False,False,94,0,True,False,False,0,0,0
8207,8208,"(66, 95)",Y. V,True,False,False,88,0,True,False,True,0,0,0
8208,8209,"(34, 82)",U. N,True,False,False,94,0,True,False,False,0,0,0
8209,8210,"(103, 22)",A. F,False,True,False,100,0,False,False,True,0,0,0
8210,8211,"(77, 156)",S. P,False,True,False,99,0,True,False,True,0,0,0
8211,8212,"(88, 16)",D. O,False,True,False,100,0,False,False,False,0,0,0
8212,8213,"(136, 116)",M. Z,True,False,False,97,0,False,False,False,0,0,0
8213,8214,"(120, 80)",H. Y,True,False,False,52,0,False,False,True,0,0,0
8214,8215,"(121, 75)",L. Z,True,False,False,100,0,True,False,False,0,0,0
8215,8216,"(37, 43)",S. H,False,True,False,100,0,False,True,False,0,0,0
8216,8217,"(78, 77)",L. R,True,False,False,100,0,False,False,True,0,0,0
8217,8218,"(94, 67)",X. B,True,False,False,100,0,False,False,True,0,0,0
8218,8219,"(43, 107)",T. D,True,False,False,100,0,False,True,False,0,0,0
8219,8220,"(84, 9)",O. H,False,False,True,100,0,False,False,False,0,0,0
8220,8221,"(117, 57)",I. H,True,False,False,87,0,True,False,True,0,0,0
8221,8222,"(30, 37)",L. S,False,False,True,100,0,False,False,True,0,0,0
8222,8223,"(61, 26)",E. B,False,True,False,100,0,True,False,True,0,0,0
8223,8224,"(76, 64)",O. X,True,False,False,85,0,False,False,False,0,0,0
8224,8225,"(158, 50)",K. E,False,False,True,100,0,False,False,False,0,0,0
8225,8226,"(85, 67)",D. C,True,False,False,100,0,False,False,True,0,0,0
8226,8227,"(80, 140)",O. L,True,False,False,100,0,False,True,True,0,0,0
8227,8228,"(146, 31)",P. O,False,False,True,100,0,True,False,True,0,0,0
8228,8229,"(138, 102)",F. S,True,False,False,94,0,True,False,False,0,0,0
8229,8230,"(144, 85)",L. K,True,False,False,100,0,True,True,True,0,0,0
8230,8231,"(46, 84)",J. C,True,False,False,92,0,False,False,False,0,0,0
8231,8232,"(123, 33)",C. F,False,True,False,100,0,False,False,False,0,0,0
8232,8233,"(112, 23)",J. Z,False,True,False,100,0,False,False,True,0,0,0
8233,8234,"(97, 84)",N. Q,True,False,False,87,0,True,False,True,0,0,0
8234,8235,"(109, 166)",Z. K,False,True,False,100,0,False,False,False,0,0,0
8235,8236,"(75, 146)",D. O,True,False,False,100,0,True,False,False,0,0,0
8236,8237,"(119, 18)",S. W,False,False,True,90,0,True,False,True,0,0,0
8237,8238,"(59, 80)",W. O,True,False,False,93,0,True,True,False,0,0,0
8238,8239,"(61, 122)",G. U,True,False,False,100,0,True,False,False,0,0,0
8239,8240,"(29, 141)",E. M,False,False,True,100,0,False,False,True,0,0,0
8240,8241,"(62, 29)",J. H,False,True,False,100,0,False,False,False,0,0,0
8241,8242,"(108, 67)",V. M,True,False,False,100,0,False,False,True,0,0,0
8242,8243,"(38, 78)",Z. V,True,False,False,100,0,True,False,True,0,0,0
8243,8244,"(86, 165)",Y. I,False,True,False,100,0,True,True,True,0,0,0
8244,8245,"(71, 63)",D. V,True,False,False,100,0,False,False,True,0,0,0
8245,8246,"(119, 96)",Z. D,True,False,False,100,0,True,False,False,0,0,0
8246,8247,"(48, 134)",I. G,True,False,False,86,0,True,False,True,0,0,0
8247,8248,"(95, 26)",E. I,False,True,False,88,0,False,False,True,0,0,0
8248,8249,"(158, 54)",N. F,False,True,False,100,0,True,True,True,0,0,0
8249,8250,"(100, 137)",U. B,True,False,False,100,0,False,False,True,0,0,0
8250,8251,"(85, 162)",B. P,False,True,False,100,0,False,False,True,0,0,0
8251,8252,"(15, 85)",B. S,False,False,True,90,0,False,False,True,0,0,0
8252,8253,"(171, 118)",P. D,False,False,True,100,0,False,False,True,0,0,0
8253,8254,"(85, 58)",N. K,True,False,False,100,0,True,False,True,0,0,0
8254,8255,"(36, 90)",U. F,True,False,False,100,0,False,False,False,0,0,0
8255,8256,"(146, 145)",V. S,False,True,False,100,0,False,False,True,0,0,0
8256,8257,"(80, 35)",E. Q,True,False,False,100,0,False,False,True,0,0,0
8257,8258,"(165, 132)",E. P,False,False,True,85,0,False,False,True,0,0,0
8258,8259,"(42, 78)",A. G,True,False,False,100,0,False,False,True,0,0,0
8259,8260,"(95, 87)",Q. V,True,False,False,100,0,False,False,False,0,0,0
8260,8261,"(110, 38)",J. L,True,False,False,100,0,True,False,True,0,0,0
8261,8262,"(131, 95)",Y. Z,True,False,False,100,0,False,False,False,0,0,0
8262,8263,"(132, 44)",T. Z,False,True,False,100,0,True,False,True,0,0,0
8263,8264,"(31, 68)",Y. X,False,True,False,100,0,False,False,True,0,0,0
8264,8265,"(82, 23)",P. C,False,True,False,100,0,True,False,False,0,0,0
8265,8266,"(124, 155)",E. F,False,True,False,100,0,False,True,False,0,0,0
8266,8267,"(131, 151)",D. M,False,True,False,100,0,True,False,True,0,0,0
8267,8268,"(99, 175)",A. K,False,False,True,100,0,False,False,False,0,0,0
8268,8269,"(128, 149)",O. L,False,True,False,100,0,True,False,True,0,0,0
8269,8270,"(150, 50)",A. G,False,True,False,100,0,False,False,False,0,0,0
8270,8271,"(90, 40)",Z. W,True,False,False,100,0,False,False,True,0,0,0
8271,8272,"(124, 164)",U. Y,False,False,True,100,0,True,False,True,0,0,0
8272,8273,"(103, 10)",W. R,False,False,True,100,0,False,False,True,0,0,0
8273,8274,"(67, 122)",R. S,True,False,False,100,0,True,False,False,0,0,0
8274,8275,"(112, 80)",Y. P,True,False,False,89,0,True,True,True,0,0,0
8275,8276,"(108, 127)",V. L,True,False,False,100,0,False,False,True,0,0,0
8276,8277,"(81, 35)",T. L,True,False,False,100,0,True,False,True,0,0,0
8277,8278,"(145, 32)",Z. J,False,False,True,85,0,False,False,False,0,0,0
8278,8279,"(123, 160)",I. N,False,True,False,100,0,False,False,True,0,0,0
8279,8280,"(54, 90)",S. X,True,False,False,100,0,False,False,True,0,0,0
8280,8281,"(137, 50)",G. R,True,False,False,100,0,False,False,False,0,0,0
8281,8282,"(107, 44)",C. V,True,False,False,100,0,False,False,True,0,0,0
8282,8283,"(100, 90)",W. K,True,False,False,88,0,True,False,False,0,0,0
8283,8284,"(121, 70)",V. N,True,False,False,96,0,True,False,True,0,0,0
8284,8285,"(73, 33)",X. H,True,False,False,100,0,False,False,False,0,0,0
8285,8286,"(96, 20)",P. Q,False,True,False,100,0,False,False,True,0,0,0
8286,8287,"(112, 146)",M. X,True,False,False,100,0,True,True,False,0,0,0
8287,8288,"(35, 64)",P. Y,False,True,False,86,0,False,False,False,0,0,0
8288,8289,"(54, 125)",R. T,True,False,False,100,0,False,True,True,0,0,0
8289,8290,"(32, 56)",U. I,False,True,False,64,0,False,False,False,0,0,0
8290,8291,"(12, 114)",H. L,False,False,True,100,0,True,False,False,0,0,0
8291,8292,"(101, 166)",A. V,False,True,False,92,0,False,False,False,0,0,0
8292,8293,"(158, 68)",P. V,False,True,False,100,0,False,False,True,0,0,0
8293,8294,"(135, 49)",H. K,True,False,False,100,0,False,False,True,0,0,0
8294,8295,"(167, 106)",G. Z,False,True,False,100,0,False,False,False,0,0,0
8295,8296,"(69, 68)",O. B,True,False,False,100,0,False,False,True,0,0,0
8296,8297,"(148, 85)",O. P,True,False,False,100,0,False,False,True,0,0,0
8297,8298,"(131, 32)",K. O,False,True,False,100,0,False,False,True,0,0,0
8298,8299,"(46, 61)",W. K,True,False,False,85,0,False,False,True,0,0,0
8299,8300,"(144, 35)",A. I,False,False,True,100,0,False,False,False,0,0,0
8300,8301,"(115, 132)",F. Q,True,False,False,100,0,False,False,True,0,0,0
8301,8302,"(78, 91)",V. X,True,False,False,100,0,False,False,False,0,0,0
8302,8303,"(24, 53)",Y. U,False,False,True,100,0,False,False,False,0,0,0
8303,8304,"(37, 141)",H. C,False,True,False,88,0,False,False,True,0,0,0
8304,8305,"(89, 34)",X. C,True,False,False,94,0,False,False,True,0,0,0
8305,8306,"(156, 100)",X. Q,False,True,False,100,0,True,False,True,0,0,0
8306,8307,"(77, 173)",A. Z,False,False,True,100,0,False,False,True,0,0,0
8307,8308,"(111, 73)",B. H,True,False,False,100,0,False,False,True,0,0,0
8308,8309,"(134, 160)",D. X,False,False,True,100,0,False,False,True,0,0,0
8309,8310,"(93, 32)",W. E,True,False,False,100,0,True,True,False,0,0,0
8310,8311,"(123, 165)",S. O,False,False,True,100,0,False,False,True,0,0,0
8311,8312,"(40, 108)",S. E,True,False,False,100,0,False,False,False,0,0,0
8312,8313,"(60, 67)",N. B,True,False,False,100,0,False,True,False,0,0,0
8313,8314,"(168, 93)",Y. X,False,True,False,100,0,False,False,False,0,0,0
8314,8315,"(103, 30)",U. V,False,True,False,99,0,False,False,False,0,0,0
8315,8316,"(60, 104)",V. H,True,False,False,100,0,False,True,True,0,0,0
8316,8317,"(44, 63)",V. E,True,False,False,57,0,True,True,True,0,0,0
8317,8318,"(74, 102)",H. B,True,False,False,88,0,False,False,True,0,0,0
8318,8319,"(155, 57)",R. C,False,True,False,100,0,False,False,False,0,0,0
8319,8320,"(23, 89)",F. M,False,True,False,100,0,False,False,False,0,0,0
8320,8321,"(143, 155)",U. D,False,False,True,100,0,True,False,True,0,0,0
8321,8322,"(51, 48)",I. U,True,False,False,100,0,False,False,False,0,0,0
8322,8323,"(71, 123)",S. E,True,False,False,99,0,False,False,False,0,0,0
8323,8324,"(83, 122)",I. Q,True,False,False,100,0,False,False,False,0,0,0
8324,8325,"(133, 164)",R. M,False,False,True,100,0,True,False,True,0,0,0
8325,8326,"(86, 121)",N. O,True,False,False,100,0,False,False,False,0,0,0
8326,8327,"(47, 53)",Z. P,True,False,False,100,0,False,False,False,0,0,0
8327,8328,"(113, 129)",J. A,True,False,False,94,0,False,False,True,0,0,0
8328,8329,"(149, 92)",K. U,True,False,False,100,0,True,False,True,0,0,0
8329,8330,"(150, 33)",L. T,False,False,True,96,0,False,False,True,0,0,0
8330,8331,"(66, 124)",I. Y,True,False,False,100,0,False,False,True,0,0,0
8331,8332,"(30, 98)",P. Z,True,False,False,100,0,False,False,False,0,0,0
8332,8333,"(126, 110)",E. R,True,False,False,99,0,False,True,False,0,0,0
8333,8334,"(58, 78)",O. W,True,False,False,85,0,True,False,True,0,0,0
8334,8335,"(79, 137)",A. E,True,False,False,100,0,False,False,True,0,0,0
8335,8336,"(92, 170)",E. Y,False,False,True,100,0,False,False,True,0,0,0
8336,8337,"(128, 117)",Q. U,True,False,False,51,0,True,False,True,0,0,0
8337,8338,"(143, 61)",R. I,True,False,False,98,0,True,False,True,0,0,0
8338,8339,"(20, 98)",W. H,False,True,False,100,0,False,False,True,0,0,0
8339,8340,"(48, 127)",D. C,True,False,False,100,0,False,False,True,0,0,0
8340,8341,"(128, 148)",N. Z,False,True,False,62,0,False,False,True,0,0,0
8341,8342,"(38, 75)",F. P,True,False,False,100,0,True,False,False,0,0,0
8342,8343,"(73, 116)",D. D,True,False,False,100,0,False,False,True,0,0,0
8343,8344,"(122, 103)",F. A,True,False,False,100,0,True,False,False,0,0,0
8344,8345,"(55, 68)",T. A,True,False,False,100,0,True,False,False,0,0,0
8345,8346,"(89, 125)",X. X,True,False,False,100,0,False,False,True,0,0,0
8346,8347,"(83, 106)",N. B,True,False,False,100,0,False,False,True,0,0,0
8347,8348,"(161, 78)",Y. K,False,True,False,86,0,False,False,True,0,0,0
8348,8349,"(86, 51)",J. I,True,False,False,100,0,False,False,True,0,0,0
8349,8350,"(39, 69)",A. S,True,False,False,100,0,True,False,True,0,0,0
8350,8351,"(49, 70)",J. Z,True,False,False,100,0,False,True,False,0,0,0
8351,8352,"(58, 95)",U. A,True,False,False,100,0,False,False,True,0,0,0
8352,8353,"(136, 64)",T. K,True,False,False,100,0,False,True,False,0,0,0
8353,8354,"(121, 168)",S. O,False,False,True,91,0,False,False,True,0,0,0
8354,8355,"(74, 119)",J. R,True,False,False,100,0,False,False,False,0,0,0
8355,8356,"(129, 17)",C. B,False,False,True,100,0,False,False,False,0,0,0
8356,8357,"(139, 40)",Q. N,False,True,False,100,0,False,False,False,0,0,0
8357,8358,"(98, 56)",P. T,True,False,False,100,0,True,False,True,0,0,0
8358,8359,"(59, 59)",X. H,True,False,False,100,0,False,False,False,0,0,0
8359,8360,"(35, 100)",C. G,True,False,False,86,0,False,False,True,0,0,0
8360,8361,"(118, 19)",Q. E,False,False,True,100,0,False,False,False,0,0,0
8361,8362,"(128, 68)",Y. Z,True,False,False,89,0,False,False,True,0,0,0
8362,8363,"(109, 110)",I. I,True,False,False,100,0,False,False,False,0,0,0
8363,8364,"(24, 61)",F. E,False,True,False,100,0,False,False,True,0,0,0
8364,8365,"(162, 75)",T. Z,False,True,False,100,0,False,False,True,0,0,0
8365,8366,"(51, 135)",D. F,True,False,False,100,0,False,False,True,0,0,0
8366,8367,"(73, 99)",K. O,True,False,False,100,0,True,False,False,0,0,0
8367,8368,"(53, 22)",Y. J,False,False,True,98,0,True,False,False,0,0,0
8368,8369,"(68, 87)",X. Q,True,False,False,100,0,True,False,True,0,0,0
8369,8370,"(35, 89)",U. B,True,False,False,100,0,False,True,False,0,0,0
8370,8371,"(102, 14)",I. H,False,False,True,100,0,True,False,True,0,0,0
8371,8372,"(27, 107)",L. E,False,True,False,98,0,False,False,True,0,0,0
8372,8373,"(92, 175)",Z. A,False,False,True,98,0,False,False,True,0,0,0
8373,8374,"(61, 126)",Q. N,True,False,False,100,0,False,False,True,0,0,0
8374,8375,"(128, 162)",G. H,False,False,True,91,0,False,False,True,0,0,0
8375,8376,"(118, 165)",C. R,False,False,True,100,0,True,False,False,0,0,0
8376,8377,"(90, 30)",I. D,True,False,False,100,0,False,False,True,0,0,0
8377,8378,"(63, 167)",I. B,False,False,True,100,0,False,False,False,0,0,0
8378,8379,"(64, 57)",W. I,True,False,False,100,0,False,False,False,0,0,0
8379,8380,"(96, 107)",H. V,True,False,False,100,0,True,True,False,0,0,0
8380,8381,"(148, 53)",O. Y,False,True,False,100,0,False,False,False,0,0,0
8381,8382,"(72, 169)",G. V,False,False,True,100,0,True,False,True,0,0,0
8382,8383,"(16, 67)",T. Q,False,False,True,100,0,True,False,True,0,0,0
8383,8384,"(137, 102)",Z. R,True,False,False,100,0,False,False,True,0,0,0
8384,8385,"(53, 77)",Y. Q,True,False,False,100,0,False,False,True,0,0,0
8385,8386,"(29, 108)",G. M,False,True,False,100,0,True,False,False,0,0,0
8386,8387,"(45, 39)",J. E,False,True,False,100,0,False,False,True,0,0,0
8387,8388,"(63, 53)",B. Z,True,False,False,100,0,False,False,False,0,0,0
8388,8389,"(26, 125)",L. L,False,True,False,100,0,False,False,True,0,0,0
8389,8390,"(62, 92)",C. F,True,False,False,100,0,False,False,True,0,0,0
8390,8391,"(27, 144)",V. Z,False,False,True,100,0,False,False,False,0,0,0
8391,8392,"(23, 75)",A. D,False,True,False,100,0,False,False,False,0,0,0
